machine_type,vibration_mm_s,spindle_current_percent,spindle_temperature_C,acoustic_dba,lubrication_pressure_bar,coolant_temperature_C,active_failure,status
cnc,1.17,53.61,47.41,84.83,1.96,24.43,tool_wear,running
cnc,1.54,19.11,26.73,55,0.96,25.51,lubrication_failure,warning
cnc,5.94,78.11,56.47,105.57,2.05,25.03,tool_breakage,fault
cnc,1.17,63.95,53.36,100.41,2.03,26.4,tool_wear,warning
cnc,6.73,87.94,52.2,104.78,1.96,26.42,tool_breakage,fault
cnc,3.27,39.42,25.27,55,2.07,25.14,tool_breakage,warning
cnc,0.89,40.09,44.48,80.71,1.99,25.56,none,running
cnc,0.85,40.72,41.71,79.37,2.12,25.04,none,running
cnc,0.92,27.22,27.23,55,0.63,26.35,lubrication_failure,fault
cnc,1.18,52.31,38.51,81.5,2.19,27.01,tool_wear,running
cnc,2.76,42.9,57.51,80.57,2.23,26.98,spindle_bearing_failure,warning
cnc,2.02,56.42,74.63,105.29,0.74,26.32,lubrication_failure,fault
cnc,4.07,60.1,61.43,97.61,1.94,26.26,spindle_bearing_failure,warning
cnc,1.76,23.82,33.57,55,1.99,25.95,spindle_bearing_failure,running
cnc,1.32,62.11,53.54,94.91,1.97,25.06,tool_wear,warning
cnc,5.79,87.72,47.93,90.04,2.17,25.89,tool_breakage,fault
cnc,2.18,43.2,65.19,100.56,2.01,25.29,spindle_bearing_failure,warning
cnc,4,53.8,58.67,91.92,2.01,25.43,spindle_bearing_failure,warning
cnc,1.22,57.05,41.94,80.34,2.07,26.89,tool_wear,running
cnc,5.21,79.15,46.94,93.22,2.14,25.5,tool_breakage,fault
cnc,0.76,44.99,47.16,89.85,2.24,28.21,none,running
cnc,1.31,61.71,50.81,83.53,2.11,24.21,tool_wear,running
cnc,1.26,47.44,41.19,77.65,2.02,25.52,tool_wear,running
cnc,3.95,74.83,43.28,84.31,1.88,24.82,tool_breakage,warning
cnc,1.83,28.29,26.13,55,0.86,26.52,lubrication_failure,warning
cnc,5.21,76.89,43.7,79.78,1.98,24.74,tool_breakage,fault
cnc,2.36,56.8,56.11,82.41,2.09,23.84,spindle_bearing_failure,warning
cnc,1.24,56.65,55.68,102.77,1.99,27.9,tool_wear,warning
cnc,2.43,48.2,57.41,86.75,0.95,25.34,lubrication_failure,warning
cnc,2.4,37.32,38.11,66.73,1.26,25.68,lubrication_failure,warning
cnc,2.16,49.93,51.25,83.87,0.94,26.42,lubrication_failure,warning
cnc,1.44,46.75,39.22,79.25,2.05,26.32,tool_wear,running
cnc,0.92,49.36,47.25,86.13,1.99,25.97,none,running
cnc,1.23,66.18,49.52,92.92,1.96,27.19,tool_wear,warning
cnc,4.01,71.67,42.64,85.87,2.11,25.94,tool_breakage,warning
cnc,1.36,52.81,45.99,82.99,2.26,25.96,tool_wear,running
cnc,3.08,51.74,30.99,56.36,2.16,26.19,tool_breakage,warning
cnc,5.43,72.42,56.49,97.48,2.16,26.93,tool_breakage,fault
cnc,1.94,44.02,59.52,86.3,0.59,26.32,lubrication_failure,fault
cnc,1.27,47.91,40.93,74.1,1.96,26.29,tool_wear,running
cnc,1.86,47.1,59.35,94.53,0.88,25.18,lubrication_failure,warning
cnc,6.89,98.47,51.89,95.78,2.09,27.52,tool_breakage,fault
cnc,1.41,32.36,33.56,60.7,1.09,26.43,lubrication_failure,warning
cnc,0.51,30,28.1,55,2.09,24.75,none,running
cnc,1.74,29.55,29.58,55,1.18,25.26,spindle_bearing_failure,warning
cnc,1.59,56.07,54.81,88.62,2.14,27.04,tool_wear,running
cnc,1.57,48.55,47.74,81.21,1.95,26.63,tool_wear,running
cnc,4.25,69.14,40.73,83.81,2.2,24.95,tool_breakage,warning
cnc,2.06,55.21,61.69,88.4,0.87,25.16,lubrication_failure,warning
cnc,0.85,37.42,29.36,55,2.07,25.85,tool_wear,running
cnc,1.4,56.29,43.81,86.62,2.26,27.17,tool_wear,running
cnc,2.6,32.9,22.26,55,1.97,25.52,tool_breakage,warning
cnc,1.99,36.45,41.58,60.47,0.77,26.43,lubrication_failure,fault
cnc,1.29,51.21,39.32,81.88,1.95,25.14,tool_wear,running
cnc,2.38,44.1,62.3,84.06,2.27,26.17,spindle_bearing_failure,warning
cnc,0.85,45.02,48.76,93.32,1.98,26.23,none,warning
cnc,1.38,56.11,41.06,75.18,2.16,26.68,tool_wear,running
cnc,0.82,50.29,48.53,84.06,2.01,25.46,none,running
cnc,0.7,37.95,35.6,67.67,2.13,26.7,none,running
cnc,1.34,49.22,38.45,73.76,1.86,26.94,tool_wear,running
cnc,0.95,48.7,49.17,84.93,2.09,25.64,none,running
cnc,1.46,26.1,30.8,55,1.92,25.57,spindle_bearing_failure,running
cnc,1.28,42.36,53.42,79.26,1.27,26.63,lubrication_failure,running
cnc,0.81,41.05,41.56,81.77,2.16,25.37,none,running
cnc,0.82,44.22,44.73,84.15,2.09,27.67,none,running
cnc,5.5,82.76,54.01,100.62,2.16,26.48,tool_breakage,fault
cnc,1.68,57.13,52.46,92.01,1.86,26.44,tool_wear,warning
cnc,3.34,51.25,34.19,67.1,2.09,25.59,tool_breakage,warning
cnc,1.24,23.77,25.66,55,1.16,24.84,lubrication_failure,warning
cnc,6.21,87.95,50.66,101.22,2.09,24.82,tool_breakage,fault
cnc,2.57,51.17,49.33,79.14,0.98,26.82,none,warning
cnc,1.83,61.76,49.39,95.34,2.13,25.32,tool_wear,warning
cnc,1.46,62.34,50.07,96.35,2.21,28.06,tool_wear,warning
cnc,4.79,76.68,43.62,87.77,2.2,25.96,tool_breakage,fault
cnc,1.21,52.61,41.85,77.76,1.88,25.16,tool_wear,running
cnc,2,37.11,22.59,55,1.88,26.65,tool_breakage,running
cnc,1.99,40.6,48.59,79.38,2.15,25.8,spindle_bearing_failure,running
cnc,3.34,47.44,44.48,72.29,2.08,27.36,spindle_bearing_failure,warning
cnc,2.04,32.45,35.53,55.93,2.12,27.42,spindle_bearing_failure,warning
cnc,1.56,24.44,29.06,55,1.14,26.11,lubrication_failure,warning
cnc,1.25,57.1,48.63,93.8,2.21,27.31,tool_wear,warning
cnc,1.56,56.53,45.08,90.14,1.98,24.79,tool_wear,running
cnc,3.77,76.65,47.4,87.2,2.07,25.59,tool_breakage,warning
cnc,0.72,36.92,36.68,70.12,2.11,25.29,none,running
cnc,0.81,44.25,44.45,80.08,2.19,26.76,none,running
cnc,1.03,58.86,52.37,91.08,1.9,27.24,tool_wear,running
cnc,1.92,42.98,57.33,86.03,0.77,25.78,lubrication_failure,fault
cnc,3.33,58.51,64.86,94.02,2.14,26.51,spindle_bearing_failure,warning
cnc,3.23,41.73,27.04,55,2.19,24.32,tool_breakage,warning
cnc,2.43,42.09,54.93,81.84,0.68,24.34,lubrication_failure,fault
cnc,5.24,72.97,47.96,96.32,2.02,24.11,spindle_bearing_failure,fault
cnc,1.3,65.85,49.89,91.18,1.95,25.59,tool_wear,running
cnc,2.35,46.78,58.27,79.69,1.15,25.92,lubrication_failure,warning
cnc,0.64,38.88,35.75,69,2.11,25.3,none,running
cnc,4.68,82.45,43.59,96.21,2.1,26.12,tool_breakage,fault
cnc,1.16,25.1,34.96,55.79,1.34,26.06,lubrication_failure,running
cnc,1.41,25.48,32.4,55,2.08,25.47,spindle_bearing_failure,running
cnc,3.66,43.65,30.69,57.19,2.16,25.34,tool_breakage,warning
cnc,0.86,27.81,25.37,55,2.2,26.24,tool_wear,running
cnc,4.36,45.38,33.37,63.54,2.11,26.3,tool_breakage,warning
cnc,3.07,49.92,31.91,60.56,2,24.3,tool_breakage,warning
cnc,6.71,85.66,44.29,95.27,1.99,25.54,tool_breakage,fault
cnc,3.87,44.82,27.36,58.65,2.09,27.58,tool_breakage,warning
cnc,1.31,47.51,45.65,84.72,2.03,26.3,tool_wear,running
cnc,1.15,45.43,40.86,73.19,2.25,24.86,tool_wear,running
cnc,0.82,45.72,42.94,90.27,2.07,27.07,none,running
cnc,3.49,48.79,60.05,107.44,2.25,26.04,spindle_bearing_failure,warning
cnc,1.89,53.94,46.47,94.3,2.04,25.57,tool_wear,warning
cnc,2.25,39.69,48.52,82.4,1.94,26.29,tool_wear,warning
cnc,5.29,71.03,45,86.63,2.15,26.93,tool_breakage,fault
cnc,1.71,53.05,46.66,89.06,2.15,24.53,tool_wear,running
cnc,1.17,34.51,37.07,57.11,0.93,25.09,lubrication_failure,warning
cnc,2.18,36.68,38.28,65.58,2.06,27.03,spindle_bearing_failure,warning
cnc,2.09,51.63,44.65,76.25,2.35,24.17,spindle_bearing_failure,warning
cnc,1.36,63.51,57.76,91.71,2.09,26.01,tool_wear,running
cnc,4.6,56.27,57.54,100.41,2.33,26.13,spindle_bearing_failure,fault
cnc,5.47,70.22,44.34,84.98,2.1,26.97,tool_breakage,fault
cnc,2.6,40.02,22,55,2.26,27.31,tool_breakage,warning
cnc,1.49,54.67,46.64,80.07,2.01,25.96,tool_wear,running
cnc,3.12,41.39,49.04,76.63,0.95,26.39,lubrication_failure,warning
cnc,4.26,44.75,69.68,99.28,2.02,26.5,spindle_bearing_failure,warning
cnc,2.58,36.35,52.04,76.18,0.95,25.66,lubrication_failure,warning
cnc,2.82,54.57,50.8,75.16,0.72,26.32,lubrication_failure,fault
cnc,1.99,59.71,61.76,89.64,1.3,25.93,lubrication_failure,warning
cnc,1.39,63.29,49.68,89.06,2.08,26.64,tool_wear,running
cnc,1.43,27.33,31.55,55,0.94,25.1,lubrication_failure,warning
cnc,2.1,65.5,72.55,99.11,1.02,24.29,lubrication_failure,fault
cnc,3.43,50.95,64.73,104.38,1.94,25.19,spindle_bearing_failure,warning
cnc,3.45,63.02,43.02,82.65,2.11,25.93,tool_breakage,warning
cnc,3.13,48.71,49.44,88.9,1.01,26.02,lubrication_failure,warning
cnc,1.03,30.3,35.25,55,0.76,26.3,lubrication_failure,fault
cnc,0.33,17.67,20,55,2.18,27.76,none,running
cnc,0.82,28.55,21.99,55,2.04,24.65,tool_wear,running
cnc,1.17,31.75,36.31,55,1.34,26.41,lubrication_failure,running
cnc,0.75,43,41.26,78.25,2.11,26.38,none,running
cnc,1.61,29.79,27.56,55,0.96,26.25,lubrication_failure,warning
cnc,0.96,45.32,44.83,80.56,2.23,25.25,none,running
cnc,0.77,43.44,38.96,75.21,1.91,24.3,none,running
cnc,3.53,53.39,29.51,57.77,2.19,26.67,tool_breakage,warning
cnc,1.15,31.79,32.08,61.23,2.05,25.5,tool_wear,running
cnc,1.05,22.82,25.84,55,1.32,25,lubrication_failure,running
cnc,1.66,29.22,38.11,56.66,0.65,26.4,tool_breakage,fault
cnc,6.86,72.19,47.09,92.27,1.94,25.8,tool_breakage,fault
cnc,0.79,36.79,31.51,60.28,2,24.5,tool_wear,running
cnc,5.03,65.12,42.56,87.56,1.93,25.02,tool_breakage,fault
cnc,3.3,55.5,65.57,95.17,2.19,24.64,spindle_bearing_failure,warning
cnc,0.85,44.43,44.41,91.57,2.06,24.93,none,running
cnc,2.35,53.96,64.88,96.3,1.95,25.6,spindle_bearing_failure,warning
cnc,0.79,35.85,38.6,71.12,2.05,26.64,none,running
cnc,1.4,35.18,39.1,62.18,1.08,27.08,lubrication_failure,warning
cnc,1.21,48.5,43.88,77.42,2.07,25.8,tool_wear,running
cnc,2.04,53.84,62.99,103.86,0.89,25.41,lubrication_failure,warning
cnc,1.28,27.98,27.52,55,0.93,24.92,lubrication_failure,warning
cnc,4.66,61.32,37.25,62.4,2.03,28.08,tool_breakage,fault
cnc,2.31,56.28,54.64,88.34,1.41,26.23,lubrication_failure,warning
cnc,1.67,21.98,26.19,55,1.01,24.48,lubrication_failure,warning
cnc,2.35,48.44,46.81,80.1,2.17,23.87,spindle_bearing_failure,warning
cnc,3.51,59.62,60.32,96.61,1.34,26.56,lubrication_failure,warning
cnc,5.75,95.17,53.32,105.73,2.1,24.95,tool_breakage,fault
cnc,5.11,91.38,51.1,96.38,2.08,25.72,tool_breakage,fault
cnc,1.65,46.06,55.19,75.2,1.18,25.28,lubrication_failure,warning
cnc,4.77,77.79,54.11,91.86,2.23,26.95,tool_breakage,fault
cnc,2.53,56.19,70.46,95.78,2,27.38,spindle_bearing_failure,fault
cnc,0.42,23.93,21.75,55,2.19,27.65,none,running
cnc,1.46,26.52,31.06,55,2.03,25.02,spindle_bearing_failure,running
cnc,3.28,55.69,68.13,86.97,0.94,26.79,lubrication_failure,warning
cnc,1.16,48.39,44.33,78.3,2.02,25.48,tool_wear,running
cnc,1.9,38.62,57.74,77.2,2.11,24.37,spindle_bearing_failure,running
cnc,6.74,95.43,52.85,100.31,2.13,24.39,tool_breakage,fault
cnc,1.43,50.63,45.3,81.83,1.84,25.73,tool_wear,running
cnc,2.63,51.12,58.48,82.49,2.04,26.05,spindle_bearing_failure,warning
cnc,1.27,55.32,49.11,98.46,2.03,26.72,tool_wear,warning
cnc,0.67,43.08,39.63,77.9,1.88,25.09,none,running
cnc,3.27,38.93,28.23,55,2.27,26.52,tool_breakage,warning
cnc,2.77,41.34,38.8,61.57,2.19,25.31,spindle_bearing_failure,warning
cnc,1.77,63.28,56.31,89.83,0.92,26.07,lubrication_failure,warning
cnc,3.36,54.35,52.58,82.85,0.83,27.27,lubrication_failure,warning
cnc,4.92,79.16,53.71,105.53,2.03,25.78,tool_breakage,fault
cnc,3.63,72.05,43.98,87.07,2.15,26.04,tool_breakage,warning
cnc,0.85,44.5,43.79,79.47,2.15,26.66,none,running
cnc,2.42,50.44,45.13,78.11,0.81,24.3,lubrication_failure,warning
cnc,4.48,73.42,49.93,86.32,1.85,27.75,tool_breakage,warning
cnc,3.23,50.6,30.82,57.47,2.17,27.06,tool_breakage,warning
cnc,1.6,59.98,57.9,95.79,2.09,26.86,tool_wear,warning
cnc,1.82,42.67,41.15,68.49,2.29,27.19,spindle_bearing_failure,running
cnc,0.84,47.47,46.57,86.26,2.2,24.65,none,running
cnc,5.77,89.92,56.56,105.98,2.02,25.32,tool_breakage,fault
cnc,0.71,43.76,42.05,86.15,2.17,26.65,none,running
cnc,0.52,30.8,21.87,55,1.94,24.71,tool_wear,running
cnc,2.16,39.36,43.51,80.26,1.04,27.26,lubrication_failure,warning
cnc,1.6,52.1,53.82,93.85,2.12,25.48,tool_wear,warning
cnc,7.46,87.82,51.53,104.09,2.26,26.14,tool_breakage,fault
cnc,0.89,43.27,44.17,82.45,2.2,25.1,none,running
cnc,0.9,51.03,47.26,89.16,2.09,25.99,none,running
cnc,2.75,62.59,73.08,94.81,1.41,26.01,lubrication_failure,fault
cnc,0.73,44.41,40.19,76.16,1.99,24.78,none,running
cnc,1.04,27.83,30.84,55,1.17,25.55,lubrication_failure,warning
cnc,1.33,38.5,46.09,66.63,1.35,26.74,lubrication_failure,running
cnc,2.24,37.22,25.98,55,2.11,25,tool_breakage,warning
cnc,1.81,33.38,22.23,55,2.23,26.29,tool_breakage,running
cnc,2.75,48.26,46.56,75.67,2.1,26.04,spindle_bearing_failure,warning
cnc,7.32,80.25,54.66,97.22,2.21,25.35,tool_breakage,fault
cnc,3.67,54.49,52.92,85.19,2.21,25.25,spindle_bearing_failure,warning
cnc,1.72,31.92,33.61,55,2.09,24.93,tool_breakage,running
cnc,1.92,39.7,24.63,55,1.97,25.03,tool_breakage,running
cnc,3.36,46.55,31.74,58.4,1.97,25.69,tool_breakage,warning
cnc,0.67,35.91,33.92,63.87,1.93,26.35,none,running
cnc,3.57,45.56,51.03,81.26,1.97,25.69,spindle_bearing_failure,warning
cnc,0.98,33.55,30.29,55,2.16,26.13,tool_wear,running
cnc,4.45,67.55,40.13,80.27,2.02,24.13,tool_breakage,warning
cnc,1.36,65.25,53.69,93.96,2.15,25.75,tool_wear,warning
cnc,4.14,68.41,49.33,91.57,2.13,26.43,lubrication_failure,warning
cnc,5.33,69.92,45.83,102.75,1.89,26.86,tool_breakage,fault
cnc,1.42,58.07,53.07,97.17,2.06,26.34,tool_wear,warning
cnc,2.22,54.12,57.81,83.81,0.66,27.08,lubrication_failure,fault
cnc,2.66,54.42,62.22,90.15,0.78,27.34,lubrication_failure,fault
cnc,0.68,37.53,39.1,74.49,2.29,25.53,none,running
cnc,3.66,59.85,65.35,99.76,1.98,26.96,spindle_bearing_failure,warning
cnc,0.84,43.18,44.37,92.87,1.91,26.01,none,warning
cnc,2.88,43.24,50.91,81.31,0.73,25.4,lubrication_failure,fault
cnc,2.12,35.09,29.16,55,1.09,24.37,lubrication_failure,warning
cnc,3.95,68.71,41.62,75.56,1.95,26.01,tool_breakage,warning
cnc,1.29,47.51,40.19,80.91,2.04,26.53,tool_wear,running
cnc,3.02,37.99,23.29,55,1.93,26.09,tool_breakage,warning
cnc,3.29,50.52,61.04,97.35,0.73,24.88,lubrication_failure,fault
cnc,3.53,59.18,70.24,102.42,2.32,27.03,spindle_bearing_failure,fault
cnc,3.63,54.22,61.34,99.18,1.89,26.81,spindle_bearing_failure,warning
cnc,0.74,39.4,36.5,74.54,2.03,25.13,none,running
cnc,0.82,43.21,41.67,76.99,2.02,24.21,none,running
cnc,2.98,56.01,60.71,99.81,0.7,27.01,lubrication_failure,fault
cnc,1.87,48.73,58.25,87.28,2.01,24.55,spindle_bearing_failure,warning
cnc,0.84,43.34,43.91,78.52,2.25,26.91,none,running
cnc,1.98,36.48,35.11,62.3,1.35,25.85,lubrication_failure,running
cnc,3.52,48.76,57.17,87,1,24.88,lubrication_failure,warning
cnc,0.87,36.79,30.86,58.45,2.33,25.2,tool_wear,running
cnc,8,78.99,53.37,110,2.13,24.14,tool_breakage,fault
cnc,0.97,41.17,32.94,60.76,2.08,24.89,tool_wear,running
cnc,2.34,40.62,48.59,86.94,0.93,26.87,lubrication_failure,warning
cnc,2.74,36.06,41.13,62.01,0.98,27.47,lubrication_failure,warning
cnc,2.04,50.19,56.63,91.71,0.56,24.53,lubrication_failure,fault
cnc,1.31,51.48,41.51,78.2,2.12,25.51,tool_wear,running
cnc,1.33,47.85,43.86,78.64,2.07,26.19,tool_wear,running
cnc,1.79,31.31,47.02,65.21,0.77,26.16,lubrication_failure,fault
cnc,2.17,40.45,25.13,55,2.23,24.62,tool_breakage,warning
cnc,0.93,49.21,46.81,87.24,2.06,26.35,none,running
cnc,0.76,34.7,35.13,71.45,1.92,25.01,none,running
cnc,3.54,46.15,57.19,80.6,2.11,26.1,spindle_bearing_failure,warning
cnc,3.48,66.84,42.07,78.02,2.13,26.94,tool_breakage,warning
cnc,2.01,41.98,49.91,74.1,2.01,25.8,spindle_bearing_failure,warning
cnc,5.51,98.24,55.96,107.76,2.17,27.54,tool_breakage,fault
cnc,5.15,88.95,50.28,88.22,1.96,25.82,tool_breakage,fault
cnc,0.74,37,35.8,69.1,1.98,25.47,none,running
cnc,0.79,40.05,39.08,77.54,1.89,25.75,none,running
cnc,6.07,72.78,42.24,87.4,2.13,26.79,tool_breakage,fault
cnc,1.67,59.55,53.9,99.22,2.1,25.66,tool_wear,warning
cnc,4.8,92.35,58.34,100.93,2.23,24.18,tool_breakage,fault
cnc,3.56,48.19,58.55,91.64,1.97,25.09,spindle_bearing_failure,warning
cnc,1.57,23.05,33.04,55,1.97,25.88,spindle_bearing_failure,running
cnc,1.45,26.78,24.83,55,1.96,26.14,spindle_bearing_failure,running
cnc,2.27,41.63,46.25,76.38,0.78,25.68,lubrication_failure,fault
cnc,2.08,54.4,57.87,91.84,1.94,24.99,spindle_bearing_failure,warning
cnc,2.51,51.33,59.71,101.33,2.01,24.95,spindle_bearing_failure,warning
cnc,5.91,88.23,56,105.32,2.03,26.6,tool_breakage,fault
cnc,3.52,48.52,24.93,55,1.97,26.71,tool_breakage,warning
cnc,2.92,48.55,58.15,84.01,0.81,25.51,lubrication_failure,warning
cnc,5.75,82.88,44.14,85.71,1.91,26.83,tool_breakage,fault
cnc,0.85,31.33,31.46,55.81,2.06,25.27,none,running
cnc,6.8,72.78,46.79,83.89,2.17,25.06,tool_breakage,fault
cnc,1.83,56.34,56.29,97.29,2.19,25.95,tool_wear,warning
cnc,3.41,48.41,53.43,95.3,1.17,27.06,lubrication_failure,warning
cnc,1.39,68.72,54.87,98.89,2.1,25.37,tool_wear,warning
cnc,4.55,76.17,47.78,80.31,2.03,24.71,tool_breakage,fault
cnc,1.22,61.86,52.87,92.7,1.86,27.27,tool_wear,warning
cnc,3.29,56.73,66.25,96.73,1.92,27.24,spindle_bearing_failure,warning
cnc,2.05,28.81,34.88,55,2.2,25.27,spindle_bearing_failure,warning
cnc,1.61,64.94,52.47,97.71,2.03,25.21,tool_wear,warning
cnc,1.54,66.45,47.03,95.62,2.18,26.2,tool_wear,warning
cnc,0.75,25.63,25.32,55,2.17,25.13,tool_wear,running
cnc,3.64,51.34,51.79,94.51,2.13,26.15,spindle_bearing_failure,warning
cnc,0.93,43.71,41.94,81.61,2,24.38,none,running
cnc,1.86,37.27,21.57,55,2.22,25.43,tool_breakage,running
cnc,2.84,58.09,53.55,89,2.05,28.13,spindle_bearing_failure,warning
cnc,0.98,46.48,48.02,90.53,2.07,26.24,none,running
cnc,1.06,49.14,45.98,75.07,2,26.95,tool_wear,running
cnc,2.26,57.22,55.02,91.9,1.31,27.05,lubrication_failure,warning
cnc,3.15,56.02,58.71,95.21,2.21,26,spindle_bearing_failure,warning
cnc,3.86,61.23,68.42,100.1,1.88,24.97,spindle_bearing_failure,warning
cnc,1.42,56.9,48.51,85.84,1.95,27.57,tool_wear,running
cnc,1.25,44.78,42.88,72.43,2.2,25.37,tool_wear,running
cnc,2.95,40.37,52.62,78.17,2.09,25.8,spindle_bearing_failure,warning
cnc,0.55,24.8,24.82,55,1.95,25.58,none,running
cnc,1,46.35,48.75,86.89,2.24,26.26,none,running
cnc,0.43,19.52,20,55,1.98,26.57,none,running
cnc,1.07,51.36,47.99,80.27,2.17,27.12,tool_wear,running
cnc,0.7,32.9,24.47,55,2.05,26.17,tool_wear,running
cnc,7.07,83.09,50.52,93.25,1.98,27.08,tool_breakage,fault
cnc,2.55,50.63,64.79,102.6,1.28,26.08,lubrication_failure,warning
cnc,1.96,67.63,54.63,92.73,2.04,26.07,tool_wear,warning
cnc,0.7,36.26,37.37,71.89,2.22,24.86,none,running
cnc,6.4,101.96,57.74,110,2.2,28.2,tool_breakage,fault
cnc,2.45,53.1,63.92,95.14,2.07,27.39,spindle_bearing_failure,warning
cnc,0.91,44.9,41.84,78.87,2.13,24.96,none,running
cnc,3.84,37.33,47.98,79.73,1.91,25.29,spindle_bearing_failure,warning
cnc,5.1,66.62,43.38,84.8,2.09,25.92,tool_breakage,fault
cnc,4.05,78.72,46.67,82.45,2.04,26.04,spindle_bearing_failure,warning
cnc,0.83,53.76,47.31,91.17,2.19,26.14,none,running
cnc,4.42,74.28,43.64,86.9,2.11,24.71,tool_breakage,warning
cnc,3.45,37.63,43.91,74.49,2.17,26.28,spindle_bearing_failure,warning
cnc,5.88,61.32,40.72,83.48,2.21,25.41,tool_breakage,fault
cnc,1.16,50.83,49.29,78.16,2.18,26.13,tool_wear,running
cnc,2.95,44.53,43.59,73.43,0.87,25.36,lubrication_failure,warning
cnc,0.89,44.62,43.97,83.9,2.1,25.07,none,running
cnc,2.34,49.69,56.09,82.88,2.15,25.55,spindle_bearing_failure,warning
cnc,3.6,62.47,67.92,101.47,1.83,25.17,spindle_bearing_failure,warning
cnc,0.87,30.18,33.13,56.07,1.94,25.45,tool_wear,running
cnc,1.68,25.37,29.98,55,2.12,28.33,spindle_bearing_failure,running
cnc,1.47,52.34,47,83.93,2.03,25.99,tool_wear,running
cnc,4.95,97.98,54.52,99.84,2.23,26.36,none,fault
cnc,2.72,39.49,57.32,80.23,0.91,24.17,lubrication_failure,warning
cnc,1.61,60.84,50.08,104.32,2.04,26.21,tool_wear,warning
cnc,0.74,39.94,39.52,79.03,1.99,27.1,none,running
cnc,0.39,20.93,21.58,55,2.25,25.8,none,running
cnc,1.33,59.76,48.15,97.25,1.9,25.54,tool_wear,warning
cnc,2.87,63.65,34.53,69.58,1.92,26.68,tool_breakage,warning
cnc,3.34,50.63,54.26,100.82,0.68,24.47,lubrication_failure,fault
cnc,2.24,40.37,24.45,55,2.22,26.6,tool_breakage,warning
cnc,6.79,74.52,49.01,85.27,1.97,26.67,tool_breakage,fault
cnc,1.85,65.7,52.59,100.95,1.84,25.45,tool_wear,warning
cnc,5.32,61.79,40.58,79.3,2.13,26.81,tool_breakage,fault
cnc,0.83,45.05,42.9,78.74,1.97,27.37,none,running
cnc,1.28,57.77,44.45,74.1,1.85,25.93,tool_wear,running
cnc,0.63,24.79,26.07,55,2.2,26.06,tool_wear,running
cnc,1.14,35.91,32.47,62.92,2.38,26.22,tool_wear,running
cnc,0.68,40.75,38.22,73.25,2.05,25.82,none,running
cnc,5.86,72.33,49.77,88.21,2.2,26.54,tool_breakage,fault
cnc,2.04,44.76,48.98,71.52,0.98,25.57,lubrication_failure,warning
cnc,2.36,44.35,55.43,93.64,2.1,26.03,spindle_bearing_failure,warning
cnc,0.77,33.47,34.18,67.87,2.14,26.47,none,running
cnc,6.82,75.97,49.91,89.26,2.16,27.57,tool_breakage,fault
cnc,2.07,38.11,35.84,63.56,2.29,26.59,spindle_bearing_failure,warning
cnc,4.32,52.02,30.03,60.5,2.04,25.28,tool_breakage,warning
cnc,0.79,41.72,46.54,84.59,2.08,24.13,none,running
cnc,3.15,48.69,52.94,85.46,1.36,25.24,lubrication_failure,warning
cnc,3.1,54.76,78.32,98.72,0.86,25.56,lubrication_failure,fault
cnc,6.83,74.29,50.8,104.18,2.18,25.33,tool_breakage,fault
cnc,1.52,35.04,35.48,56.28,1.93,26.18,spindle_bearing_failure,running
cnc,1.7,34.9,31.67,58.62,1.95,25.67,spindle_bearing_failure,running
cnc,0.82,39.67,42.78,77.65,1.95,26.77,none,running
cnc,4.49,70.31,45.28,85.78,1.84,25.9,tool_breakage,warning
cnc,5.61,74.63,46.43,92.05,1.97,26.29,tool_breakage,fault
cnc,1.68,53.17,50.18,80.29,0.95,26.66,lubrication_failure,warning
cnc,1.61,35.21,36.81,60.8,0.76,27.01,lubrication_failure,fault
cnc,2,34.06,32.95,55,1.13,26.22,lubrication_failure,warning
cnc,3.12,51.39,68.14,104.9,2.02,26.92,spindle_bearing_failure,warning
cnc,3.64,53.17,63.61,90.2,0.88,23.98,lubrication_failure,warning
cnc,4.84,92.26,52.37,94.12,2.18,25.99,tool_breakage,fault
cnc,3.81,46.94,54.25,90.34,2.18,27.54,spindle_bearing_failure,warning
cnc,6.96,79.74,49.9,95.19,2.2,25.6,tool_breakage,fault
cnc,6.1,73.33,44.13,87.32,1.98,28.24,tool_breakage,fault
cnc,0.74,35.07,34.64,65.41,2.08,27.46,none,running
cnc,1.42,60.47,51.11,87.74,1.96,25.52,tool_wear,running
cnc,2.09,43.4,55.76,93.65,1.28,26.58,lubrication_failure,warning
cnc,1.66,49.3,46.58,88.69,2,26.88,tool_wear,running
cnc,3.14,60.47,69.92,89.88,1.21,25.3,lubrication_failure,warning
cnc,4.89,69.41,46.33,91.25,2.04,26.82,tool_breakage,fault
cnc,4.16,52.82,31.43,60.81,1.94,25.6,tool_breakage,warning
cnc,1.04,52.65,37.64,74.25,2.37,26.94,tool_wear,running
cnc,4.68,92.52,53,94.49,2,26.93,tool_breakage,fault
cnc,0.85,36.09,38.57,70.05,2.03,24.96,none,running
cnc,2.99,55.44,51.52,85.91,1.16,25.48,lubrication_failure,warning
cnc,4.55,87.09,55.56,103.81,1.99,26.05,tool_breakage,fault
cnc,2.66,37.82,44.8,61.36,1.14,26.02,lubrication_failure,warning
cnc,2.48,57.94,60.32,86.55,1.27,25.66,lubrication_failure,warning
cnc,0.84,46.98,47.89,89.71,2.25,24.95,none,running
cnc,0.81,42.13,42.78,82.68,2.06,25.43,none,running
cnc,0.89,46.31,46.22,84.41,2.25,25.39,none,running
