machine_type,vibration_mm_s,motor_current_A,bearing_temperature_C,suction_pressure_bar,discharge_pressure_bar,flow_rate_lpm,active_failure,status
pump,0.89,20.84,72.29,0.41,4.46,92.18,clogging,fault
pump,1.48,13.99,54.44,0.98,4.5,201.94,none,running
pump,1.74,11.26,54.15,0.88,1.75,124.2,impeller_damage,fault
pump,0.5,13.83,50,1.14,3.78,192.78,seal_leakage,running
pump,0.98,14.72,50.12,0.88,2.88,210.35,seal_leakage,running
pump,3.31,12.5,51.07,0.82,3.03,121.12,cavitation,warning
pump,2.62,19.49,65.33,0.39,2.8,131.36,cavitation,fault
pump,2.89,19.28,73.18,0.52,5.71,49.42,clogging,fault
pump,1.3,11.39,53.24,0.82,3.28,145.47,seal_leakage,running
pump,2.2,14.36,58.06,0.93,3.38,199.77,bearing_failure,warning
pump,3.51,14.92,79.14,1.05,4.54,172.42,bearing_failure,fault
pump,2.8,17.58,55.11,0.36,2.43,80.22,cavitation,fault
pump,2.82,21.29,58.07,0.97,4.45,123.9,clogging,fault
pump,3.61,10.54,81.88,0.09,0.47,42.94,dry_run,fault
pump,1.29,15.48,52.93,0.93,1.96,145.23,impeller_damage,warning
pump,1.84,13.9,59.93,0.8,3.14,170.39,seal_leakage,running
pump,1.33,11.89,54.84,1.15,4.11,190.59,none,running
pump,2.9,9.67,76.27,0.19,1.23,66.04,dry_run,fault
pump,3.24,15.16,64.35,1,4.47,219.2,bearing_failure,warning
pump,2.68,9.48,85.59,0.36,1.59,13.86,dry_run,fault
pump,4.29,8.51,71.1,0.26,0.67,24.28,dry_run,fault
pump,2.72,14.35,62.55,0.85,1.67,97.75,impeller_damage,fault
pump,0.38,14.31,57.25,1.04,2.38,167.18,seal_leakage,warning
pump,1.97,11.36,78.31,0,0.21,9.99,dry_run,fault
pump,1.82,16.39,67.65,0.64,3.01,70.95,impeller_damage,fault
pump,3.09,12.15,68.78,0.14,3.55,104.01,cavitation,fault
pump,3.34,15.84,64.77,0.57,3.75,119.07,cavitation,warning
pump,1.09,15.4,53.17,1.12,3.38,195.37,seal_leakage,running
pump,1.34,19.57,37.72,0.98,3.79,246.1,bearing_failure,warning
pump,3.72,12.88,55.54,0.41,2.39,177.65,cavitation,fault
pump,1.42,13.85,69.37,0.05,0.5,64.87,dry_run,fault
pump,2.02,16.61,58.4,1.13,3.67,223.04,bearing_failure,warning
pump,2.69,12.66,64.52,0.13,2.98,189.62,cavitation,fault
pump,1.68,13.7,52.87,1.15,2.16,177.59,seal_leakage,warning
pump,1.55,22.72,72.14,0.63,5.05,115.63,clogging,fault
pump,1.98,16.17,39.26,1.01,3.67,208.35,bearing_failure,warning
pump,1.43,12.65,59.31,0.84,3.53,167.25,seal_leakage,running
pump,2.76,8.59,80.27,0.17,1.38,68.13,dry_run,fault
pump,4.14,14.23,83.64,1.1,3.73,198.6,bearing_failure,fault
pump,2.33,12.47,43.59,1.06,4.03,173.01,bearing_failure,warning
pump,2.84,15.09,92.88,0.27,0.96,24.39,dry_run,fault
pump,2.2,25.73,76.74,0.65,6.44,165.59,clogging,fault
pump,2.8,16.88,82.04,1.04,3.93,231.43,bearing_failure,fault
pump,4.03,10.93,61.7,0.82,3.06,139.76,cavitation,fault
pump,2.39,19.93,64.51,0.39,6.29,70.21,clogging,fault
pump,1.72,13.06,80.63,0.53,0.25,31.26,dry_run,fault
pump,1.66,15.27,52.99,1.04,4.17,237.02,none,running
pump,1.12,18.04,58.44,1.15,4.01,195.81,bearing_failure,warning
pump,3.23,8.86,88.83,0.1,0.22,55.61,dry_run,fault
pump,1.88,16.88,77.5,1.08,3.88,228.06,bearing_failure,fault
pump,3.17,14.49,64.36,1.04,3.96,185.14,bearing_failure,warning
pump,1.61,12.28,54.83,0.83,3.36,195.1,seal_leakage,running
pump,4.32,10.74,92.03,0.14,1.2,26.36,dry_run,fault
pump,3.29,6.68,65.58,0,1.14,45.41,dry_run,fault
pump,2.63,18.99,83.91,0.93,4.03,269.12,bearing_failure,fault
pump,3.62,14.65,56.05,0.66,3.11,143.42,cavitation,fault
pump,3.46,12.55,57.57,0.67,2.91,136.87,cavitation,warning
pump,1.68,15.72,69.51,1.05,3.35,203.26,bearing_failure,warning
pump,2.99,13.96,60.07,0.9,1.56,86.14,impeller_damage,fault
pump,2.06,15.94,64.08,0.65,4.77,90.69,clogging,warning
pump,1.58,12.32,50.43,0.96,4.01,205.11,none,running
pump,2.42,15.56,60.58,0.76,3.59,123.39,cavitation,warning
pump,1.76,15.27,68.61,0.43,4.79,100.05,clogging,fault
pump,1.87,12.12,57.56,1.02,4.03,166.86,none,running
pump,2,11.72,87.75,0.21,1.63,24.23,dry_run,fault
pump,1.98,19.33,76.45,0.89,3.59,276.69,bearing_failure,fault
pump,2.33,11.63,70.81,0.4,1.49,7.47,dry_run,fault
pump,2.12,17.39,68.22,1.18,3.08,122.56,impeller_damage,warning
pump,2.64,16.5,69.5,1.02,1.6,125.48,impeller_damage,fault
pump,3.45,12.73,93.41,0.37,1.69,31.07,dry_run,fault
pump,1.66,13.51,48.98,1.09,4.47,247.51,none,running
pump,1.45,16.78,56.57,0.78,2.06,175.78,cavitation,warning
pump,2.97,12.17,80.55,1.01,3.76,179.78,bearing_failure,fault
pump,2.29,11.92,66.85,0.76,2.15,120.11,impeller_damage,warning
pump,1.2,14.81,58.14,1.23,4.62,253.21,none,running
pump,3.55,17.14,59.99,0.94,1.51,135.58,impeller_damage,fault
pump,3.29,11.31,95,1.13,3.77,208.41,bearing_failure,fault
pump,2.98,10.17,90.95,0.39,1.77,13.75,dry_run,fault
pump,1.27,12.7,52.77,0.98,3.88,190.68,none,running
pump,4.11,11.39,57.95,0.66,3.2,170.93,cavitation,fault
pump,1.42,13.92,69.86,1.11,3.34,69.67,impeller_damage,fault
pump,1.79,11.13,59.87,0.93,3.41,194.69,seal_leakage,running
pump,2.61,15,56.89,0.96,3.17,213.27,seal_leakage,warning
pump,5.3,16.57,60.95,0.61,2.57,176.87,cavitation,fault
pump,1.75,10.5,52.42,1.11,2.7,197.55,seal_leakage,running
pump,2.07,17.1,57.28,1.12,2.41,180.38,impeller_damage,warning
pump,1.62,14.2,68.63,0.79,2.61,169.96,impeller_damage,warning
pump,1.34,11.88,57.09,0.93,3.05,193.88,seal_leakage,running
pump,1.18,9.61,57.3,1.11,3.69,169.18,none,running
pump,3.23,19.39,59.43,0.46,2.1,124.9,cavitation,fault
pump,2.15,21.82,64.41,0.88,5.15,139.61,clogging,fault
pump,1.25,12.84,54.51,1.08,3.74,201.62,none,running
pump,1.71,8.27,86.62,0.26,1.29,41.79,dry_run,fault
pump,3.14,14.89,61.74,1.2,1.98,167.5,impeller_damage,warning
pump,2.89,10.63,86.15,0.15,1.93,12.1,dry_run,fault
pump,2.57,16.14,70.28,0.68,5.29,99.12,dry_run,warning
pump,3.84,12.03,66.16,0.54,3.64,147.59,cavitation,fault
pump,1.64,15.6,69.1,0.85,1.84,162.33,impeller_damage,warning
pump,1.16,15.09,54.06,1.1,4.18,244.37,none,running
pump,4.01,10.9,64.38,0.19,1.41,26.33,dry_run,fault
pump,1.39,11.82,59.13,0.76,2.25,213.74,seal_leakage,warning
pump,2.92,12.61,55.8,0.34,2.38,142.64,cavitation,fault
pump,3.73,17.01,82.71,1.12,4.36,249.35,bearing_failure,fault
pump,2.27,13.46,82.07,0.05,0,39.08,dry_run,fault
pump,1.17,10.24,50.92,1.24,4.36,189.69,none,running
pump,2,11.02,64.46,0.83,2.48,138.62,impeller_damage,warning
pump,3.25,14.65,60.38,1.01,2.71,117.49,impeller_damage,warning
pump,2.21,26.03,73.64,0.49,5.76,137.54,clogging,fault
pump,3.45,17.16,67.76,0.43,2.88,179.19,cavitation,fault
pump,1.87,14.63,54.61,0.84,3.41,176.84,seal_leakage,running
pump,1.97,15.9,54.7,0.22,2.99,125.68,cavitation,fault
pump,1.96,14.03,61.21,0.95,4.38,191.07,bearing_failure,running
pump,2.45,12.52,60.49,1.11,2.46,121.89,impeller_damage,warning
pump,3.03,18.2,65.3,1.15,2.66,130.98,impeller_damage,warning
pump,2.07,14.02,62.01,1.19,2.49,182.06,seal_leakage,warning
pump,1.97,11.82,84.97,0.46,1.01,35.66,dry_run,fault
pump,3,12.33,62.97,0.59,3.65,80.79,cavitation,warning
pump,1.21,12.27,58.11,0.89,4.41,221.8,none,running
pump,2.78,11.58,61.78,1.04,3.77,167.65,seal_leakage,warning
pump,2.73,10.11,75.09,0.4,0.97,0,dry_run,fault
pump,3.42,17.25,61.76,1.13,3.47,232.65,bearing_failure,warning
pump,0.91,13.74,51.28,0.96,2.83,205.11,seal_leakage,running
pump,1.25,14.38,40.4,1.24,3.89,182.61,bearing_failure,running
pump,4.46,13.64,61.77,0.63,2.09,157.67,cavitation,fault
pump,2.47,13.25,50.84,0.9,2.42,190.47,seal_leakage,warning
pump,3.39,11.56,62.02,0.45,2.12,144.52,cavitation,fault
pump,4,13.2,54.01,0.69,3.28,116.85,cavitation,fault
pump,2.09,13.64,58.22,1.16,3.26,185.99,seal_leakage,warning
pump,3.64,15.84,57.22,0.99,3.35,92.4,impeller_damage,fault
pump,3.41,10.79,79,0.88,4.51,158.89,bearing_failure,fault
pump,1.87,11.46,66.05,0.49,2.85,135.28,cavitation,fault
pump,3.39,7.37,76.61,0.2,0.12,14.29,dry_run,fault
pump,1.32,10.65,57.1,0.8,2.45,132.77,seal_leakage,warning
pump,1.84,13.37,68.57,0.87,4.26,242.67,bearing_failure,warning
pump,1.56,17.67,77.22,0.99,4.87,125.98,clogging,fault
pump,4.19,16.43,82.07,1.11,3.96,199.5,bearing_failure,fault
pump,0.99,12.28,63.32,0.93,3.17,168.11,seal_leakage,running
pump,1.95,13.35,61.81,0.59,3.35,87.08,cavitation,warning
pump,4.44,14.08,71.62,0.18,1.29,25.99,dry_run,fault
pump,2.71,8.9,84.01,0.42,0.64,78.17,dry_run,fault
pump,1.51,13.69,49.85,1.12,4.69,221.87,none,running
pump,2.14,17.39,52.25,0.85,1.53,178.42,impeller_damage,fault
pump,1.36,12.23,61.15,0.99,4.11,195.31,none,running
pump,3.42,17.74,61.59,1.04,2.16,118.93,impeller_damage,warning
pump,2.89,13.15,65.55,0.97,3.02,158.32,impeller_damage,warning
pump,2.82,16.06,68.64,0.39,3.23,180.54,cavitation,fault
pump,1.77,12.73,60.17,1.05,3.54,195.99,seal_leakage,running
pump,1.93,13.25,60.96,0.95,3.2,199.91,seal_leakage,running
pump,5.15,12.29,55.54,0.57,3.71,149.63,cavitation,fault
pump,1.52,10.33,53.35,1.05,4,224.68,none,running
pump,3.94,10.03,78.12,0.2,1.35,46.51,dry_run,fault
pump,1.59,14.52,61.76,0.9,2.88,215.5,seal_leakage,running
pump,1.23,12.94,59.33,0.5,3.83,112.14,cavitation,warning
pump,4.55,11.78,67.4,0.27,0.5,35.34,dry_run,fault
pump,2.15,14.51,71.19,1.02,6.4,111.71,clogging,warning
pump,1.54,12.22,53.56,0.88,3.76,185.85,none,running
pump,3.17,13.88,67.52,0.25,2.27,86.39,cavitation,fault
pump,3.03,13.34,56.73,0.93,4.29,195.89,bearing_failure,warning
pump,1.83,14.62,63.24,0.75,1.52,126.78,impeller_damage,fault
pump,1.49,17.3,49.71,1.09,4.28,204.05,bearing_failure,warning
pump,1.96,14.98,64.15,0.9,1.55,88.6,impeller_damage,fault
pump,1.48,15.1,67.21,0.69,2.93,190.73,impeller_damage,warning
pump,2.8,9.37,84.92,0.06,0.97,12.67,dry_run,fault
pump,3.1,17.23,73.44,0.57,6.75,69.74,clogging,fault
pump,1.18,13.25,68.22,0.51,6.02,104.72,clogging,warning
pump,1.09,11.38,87.67,0.27,0.01,39.64,dry_run,fault
pump,3.53,13.48,52.85,0.6,2.94,110.42,cavitation,fault
pump,1.23,14.47,60.86,0.93,2.03,84.56,impeller_damage,warning
pump,2.72,21.51,70.73,0.51,6.32,97,clogging,fault
pump,3.35,11.19,71.16,0.16,0.63,8.64,dry_run,fault
pump,3.38,15.17,73.86,1.03,3.94,248,bearing_failure,warning
pump,1.43,12.94,53.45,1.16,3.61,199.8,seal_leakage,running
pump,1.69,13.23,55.42,1.13,4.03,267.13,none,running
pump,1.8,18.8,68.82,0.93,1.58,169.07,impeller_damage,fault
pump,0.87,13.75,40.41,1.18,3.76,174.72,bearing_failure,running
pump,2.1,22.71,61.99,0.84,5.24,126.73,clogging,fault
pump,2.25,10.91,86.17,0.06,0,51.73,dry_run,fault
pump,2,19.82,66.03,0.92,2.35,79.5,impeller_damage,fault
pump,1.45,13.44,70.78,0.38,0.21,52.74,dry_run,fault
pump,2.07,24.26,72.28,0.77,6.16,121.12,clogging,fault
pump,4.19,14.48,64.34,0.42,3.81,165.41,cavitation,fault
pump,1.17,11,57.25,0.98,3.93,199.49,none,running
pump,2.36,24.95,61.49,0.9,6.46,98.88,clogging,fault
pump,1.52,14.41,56.62,1.14,4.1,196,none,running
pump,3.69,19.17,85.74,1.11,4.3,254.94,bearing_failure,fault
pump,2.21,25.18,62.52,0.97,4.86,68.69,clogging,fault
pump,1.78,13.99,57.54,1.2,4.26,176.93,none,running
pump,1.35,15.97,59.07,1.25,4.48,226.37,none,running
pump,1.35,17.93,79.74,0.79,5.56,114.8,clogging,fault
pump,2.57,16.26,74.39,1.16,3.42,260.9,bearing_failure,warning
pump,5.91,13.82,67.74,0.36,3.39,94.88,cavitation,fault
pump,2.18,13.68,82.31,0.94,3.38,201.06,bearing_failure,fault
pump,4.23,8.3,81.2,0.15,1.8,73.41,dry_run,fault
pump,1.49,18.95,67.69,0.86,4.84,109.14,clogging,warning
pump,2.42,16.23,68.56,0.76,2.32,144.97,cavitation,warning
pump,1.78,13.75,56.3,1.18,4.05,264.87,none,running
pump,1.11,16,65.04,0.57,5.82,69.64,clogging,fault
pump,0.75,14.6,73.18,0.8,2.1,119.33,impeller_damage,warning
pump,2.14,15.97,57.11,0.87,3.5,150.34,seal_leakage,warning
pump,2.87,15.29,87.5,1.03,4,187.01,bearing_failure,fault
pump,1.7,20.66,68.74,0.53,6.61,139.81,clogging,fault
pump,0.82,13.68,62.16,1.37,4.4,256.26,none,running
pump,1.14,14.26,55.44,0.97,4.2,269.83,none,running
pump,3.57,18.37,76.5,0.96,4.22,262.09,bearing_failure,fault
pump,0.94,11.35,70.27,0.92,1.94,168.54,impeller_damage,warning
pump,1.42,10.34,53.86,1.1,4.02,210.36,none,running
pump,1.15,13.59,66.35,0.82,3.05,108.76,impeller_damage,warning
pump,1.49,14.03,58.56,0.18,2.22,177.08,cavitation,fault
pump,2.12,16.53,64.82,0.72,2.36,156.24,impeller_damage,warning
pump,2.21,14.67,59.48,0.95,2.93,127.18,cavitation,warning
pump,2.93,14.92,67.73,0.91,2.53,118.77,impeller_damage,warning
pump,4.14,9.41,69.92,0.05,0.61,5.22,dry_run,fault
pump,1.87,12.99,59.61,0.91,3.63,175.8,seal_leakage,running
pump,2.3,19.48,57.86,0.83,2.44,184.97,impeller_damage,warning
pump,1.08,13.14,54.53,1.15,3.72,229.06,none,running
pump,4.46,19.11,63.89,0.71,4.4,308.12,bearing_failure,fault
pump,1.45,17.82,68.91,1.15,1.97,119.12,impeller_damage,warning
pump,2.19,15.4,71.75,0.99,1.52,161.69,impeller_damage,fault
pump,3.47,12.56,64.13,0.78,2.2,143.18,impeller_damage,warning
pump,1.43,9.91,71.03,0.15,1.95,20.35,dry_run,fault
pump,5.22,12.13,76.12,0.47,0.49,70.9,dry_run,fault
pump,3.4,11.61,55.59,0.24,1.97,162.03,cavitation,fault
pump,2.44,15.98,66.24,0.9,4.08,189.48,bearing_failure,warning
pump,2.6,8.6,61.06,0.4,1.21,79.22,dry_run,fault
pump,3.73,11.45,82.37,1.08,3.86,194.62,bearing_failure,fault
pump,1.54,26.29,71.33,0.78,4.96,106.97,clogging,fault
pump,2.84,16.08,56.82,0.81,3.1,157.63,impeller_damage,warning
pump,3.4,14.21,57.11,0.17,3.27,90.14,cavitation,fault
pump,1.86,12.36,52.18,1.06,3.64,162.38,seal_leakage,running
pump,1.55,13.94,57.14,1.03,2.16,217.54,seal_leakage,warning
pump,2.84,12.57,72.31,0.94,4.5,191.27,bearing_failure,warning
pump,1.93,15.81,77.08,1.1,3.76,173.14,bearing_failure,fault
pump,2.23,14.97,53.47,0.32,2.95,119.81,cavitation,fault
pump,2.76,17.33,51.91,0.65,2.63,162.84,cavitation,warning
pump,4.3,12.71,62.62,0.42,3.53,154.54,bearing_failure,fault
pump,0.69,13.09,63.41,0.87,3.42,170.18,seal_leakage,running
pump,2.39,16.57,80.03,0.91,4.14,198.89,bearing_failure,fault
pump,2.16,17.66,58.27,1.05,2.04,175.1,impeller_damage,warning
pump,2.23,10.87,93.73,0.23,0.24,24.26,dry_run,fault
pump,1.53,11.64,52.02,1.07,3.34,121.42,seal_leakage,running
pump,2.95,11.39,88.3,0.29,0.53,15.54,dry_run,fault
pump,1.89,20.42,65.63,0.52,5.82,42.85,clogging,fault
pump,3.56,17.73,70.51,1.04,4.01,242.48,bearing_failure,fault
pump,1.77,14.51,61.13,1.04,2.91,169.24,seal_leakage,running
pump,1.83,16.91,56.53,0.81,3.35,189.65,seal_leakage,warning
pump,4.8,13.46,70.86,0,0.31,35.83,dry_run,fault
pump,2.01,15.57,61.14,0.47,5.95,86.82,clogging,fault
pump,1.63,9.23,49.76,1.15,4.19,180.36,none,running
pump,1.44,15.42,50.33,1.12,4.14,242.8,none,running
pump,1.06,10.26,48.54,0.96,3.71,186.82,none,running
pump,3.33,17.33,64.26,0.7,6.58,86.99,clogging,warning
pump,2.15,21.42,65.78,0.58,6.03,162.72,clogging,fault
pump,3.63,15.68,58.11,0.74,2.48,195.86,impeller_damage,fault
pump,1.6,14.42,53.94,1.03,4.13,234.45,none,running
pump,3.42,12.99,68.81,0.89,2.96,69.28,impeller_damage,fault
pump,4.23,12.21,78.35,0.15,1.51,56.6,dry_run,fault
pump,3.97,11.67,57.39,0.44,2.23,189.96,cavitation,fault
pump,0.73,14.97,59.57,0.98,3.39,193.19,seal_leakage,running
pump,2.35,15.01,79.97,0.1,0.82,47.92,dry_run,fault
pump,1.82,16.85,59.05,1.04,5.53,107.96,clogging,warning
pump,2.25,17.24,67.26,0.75,2.21,94.02,impeller_damage,warning
pump,1.15,13.15,50.11,1.05,4.51,187.78,none,running
pump,2.88,14.37,82.79,0.44,0.15,49.84,dry_run,fault
pump,1.98,16.23,76.4,0.33,6.54,106.5,clogging,fault
pump,3.73,16.6,79.04,0,0.86,13.27,dry_run,fault
pump,1.42,18.14,76.63,1,4.57,96.21,clogging,fault
pump,3.24,15.13,56.74,0.71,2.96,143.57,cavitation,warning
pump,2.42,11.13,51.94,0.91,2.82,193.92,seal_leakage,warning
pump,2.93,15.02,64.8,0.99,4.34,203.83,bearing_failure,warning
pump,2.17,12.32,61.51,0.97,1.98,145.62,impeller_damage,warning
pump,3.37,13.72,62.57,0.81,2.27,160.39,cavitation,warning
pump,1.34,13.23,52.31,0.98,3.98,241.24,none,running
pump,2.15,9.6,85.21,0.39,0.26,12.56,dry_run,fault
pump,2.44,16.62,69.09,1.08,3.87,201.58,bearing_failure,warning
pump,3.42,9.22,78.93,0.13,1.43,66.58,dry_run,fault
pump,1.99,11.74,52.46,1.23,3.05,161.87,seal_leakage,running
pump,1.36,10.54,61.19,0.86,2.77,165.41,seal_leakage,running
pump,1.35,11.15,63.84,0.77,2.75,149.77,seal_leakage,warning
pump,1.86,20.12,66.74,0.42,4.66,133.46,clogging,fault
pump,2.22,13.95,62.28,0.94,1.98,192.94,impeller_damage,warning
pump,1.65,16.97,53.99,0.8,1.82,76.72,impeller_damage,fault
pump,3.37,8.84,93.41,0.39,1.38,62.62,dry_run,fault
pump,3.1,13.96,56.84,0.77,3.32,77.25,cavitation,fault
pump,1.34,11.95,53.36,1.03,3.93,204.62,none,running
pump,2.75,10.41,65.49,1.11,1.77,143.29,impeller_damage,fault
pump,1.73,20.63,69.42,0.52,5.28,145.62,clogging,fault
pump,3.34,13.48,70,1.01,4.34,214.24,bearing_failure,warning
pump,4.21,13.06,56.57,0.47,2.52,126.82,cavitation,fault
pump,2.47,13.93,69.6,1.02,4.47,180.88,bearing_failure,warning
pump,5.54,18.03,55.48,0.17,3.09,160.52,cavitation,fault
pump,1.5,14.15,56.34,0.9,2.87,150.92,seal_leakage,running
pump,1.59,11.6,57.75,1.25,2.46,99.16,impeller_damage,warning
pump,2.72,9.74,72.09,0.13,0.15,21.75,dry_run,fault
pump,1.43,12.57,52.3,1.21,3.85,249.93,none,running
pump,0.96,12.04,53.62,0.93,4.58,231.81,none,running
pump,0.78,24.58,60.67,0.4,6.53,64.68,clogging,fault
pump,2.06,19.15,61.98,0.69,2.29,91.2,impeller_damage,warning
pump,1.1,11.84,57.93,0.97,4.73,217.8,none,running
pump,0.81,13.1,56.33,0.78,2.16,161.66,cavitation,warning
pump,1.2,10.58,70.4,0.99,1.77,132.17,impeller_damage,fault
pump,1.76,16.39,75.71,0.48,6.03,114.79,clogging,fault
pump,2.62,19,60.51,0.65,6.67,83.49,clogging,warning
pump,1.46,14.18,60.94,1.12,2.67,174.69,seal_leakage,running
pump,2.8,16,70.99,1.04,3.98,177.46,bearing_failure,warning
pump,5.45,12.5,61.18,0.53,3.27,138.22,cavitation,fault
pump,1.65,10.71,54,1.02,3.75,190.63,none,running
pump,2.22,13.49,68.66,0.82,3.22,176.82,impeller_damage,warning
pump,1.67,17.29,63,0.98,1.48,85.35,impeller_damage,fault
pump,2.84,18.09,61,1.04,4.14,241.55,bearing_failure,warning
pump,1.44,13.63,59.11,0.8,1.48,181.89,impeller_damage,fault
pump,1.17,14.19,70.72,1.07,2.7,162.1,impeller_damage,warning
pump,3.06,12.3,73.64,0.32,0.14,34.75,dry_run,fault
pump,1.37,12.26,55.78,0.9,4.3,223.55,none,running
pump,1.42,12.1,54.83,1.04,3.61,179.21,none,running
pump,3.41,22.31,77.26,0.65,6.11,159.4,clogging,fault
pump,1.1,13.98,58.33,1.01,2.89,163.87,impeller_damage,running
pump,1.35,15.1,62.73,0.8,2.59,138.85,impeller_damage,running
pump,3.12,15.5,61.18,0.94,2.78,107.86,impeller_damage,warning
pump,1.86,16.08,61.59,1.21,3.29,120.84,seal_leakage,warning
pump,2.46,17.82,63.75,0.53,5.51,116.9,clogging,warning
pump,2.55,14.19,62.6,0.32,3.14,126.93,cavitation,fault
pump,2.45,19.91,58.85,1.13,2.33,167.77,seal_leakage,warning
pump,1.23,13.37,61.51,0.85,2.98,155.62,seal_leakage,running
pump,2.13,15.28,57.26,0.94,3.44,152.29,seal_leakage,warning
pump,1.46,14.4,48,0.93,3.8,165.96,bearing_failure,running
pump,1.18,10.22,47.73,1.27,4.48,242.22,none,running
pump,1.59,13.6,48.62,0.96,3.3,180.04,seal_leakage,running
pump,3.87,12.08,71.21,1.02,4.13,181.28,none,fault
pump,1.77,15.01,50.76,0.89,4.37,210.5,bearing_failure,running
pump,3.16,8.42,84.57,0.04,1.43,0,dry_run,fault
pump,0.76,16.56,47.57,0.71,4.22,189.91,bearing_failure,warning
pump,0.77,12.29,58.81,1.01,4.5,230.66,none,running
pump,4.75,11.05,74.26,0,0.26,26.45,dry_run,fault
pump,2.54,16.7,55.42,0.2,3.13,115.51,cavitation,fault
pump,2.57,13.76,69.74,0.39,1.42,33.77,dry_run,fault
pump,1.98,14.38,56.22,0.92,3.63,172.82,bearing_failure,running
pump,1.26,12.74,58.07,0.83,3.49,214.97,seal_leakage,running
pump,1.73,15.08,55.78,1.06,3.92,252.22,none,running
pump,2.44,10.28,63.25,0.93,4.01,149.1,bearing_failure,warning
pump,1.8,13.33,72.47,0.36,1.13,74.79,dry_run,fault
pump,2.22,17.6,53.08,0.76,3.4,171.13,cavitation,warning
pump,2.47,19.56,36.95,0.89,3.78,231.39,bearing_failure,warning
pump,1.54,10.52,62.8,1.11,3.55,178.41,seal_leakage,running
pump,2.47,13.27,68.98,0.75,2.21,106.86,cavitation,warning
pump,1.86,13.45,61.2,1.2,2.43,192.41,seal_leakage,warning
pump,2.78,13.87,83.55,0.96,4.31,237.57,bearing_failure,fault
pump,1.36,11.88,57.46,1.12,4.06,228.58,none,running
pump,2.17,8.86,74.81,0.04,1.46,45.75,dry_run,fault
pump,2.58,12.05,66.49,1.14,4.25,173.47,bearing_failure,warning
pump,1.42,12.79,50.54,1.23,4.27,193.51,none,running
pump,2.44,12.21,60.54,0.44,2.23,144.84,cavitation,fault
pump,1.39,12.9,59.6,0.99,3.54,236.24,none,running
pump,2.66,13.99,61.66,0.52,2.14,127.36,cavitation,warning
pump,1.46,13.9,62.89,0.46,6.46,71.93,clogging,fault
pump,1.78,14.86,57.86,0.9,1.55,133.95,impeller_damage,fault
pump,1.07,14.24,60.67,0.62,2.41,143.64,cavitation,warning
pump,2.92,13.47,54.5,0.61,3.36,132.28,cavitation,warning
pump,2.38,9.3,90.96,0.33,1.63,42.57,dry_run,fault
pump,2.82,14.61,57.2,1.13,1.48,70.06,impeller_damage,fault
pump,4.04,7.21,76.57,0.29,1.01,53.86,dry_run,fault
pump,1.47,19.08,68.82,0.48,5.09,97.8,clogging,fault
pump,3.02,14.7,64.09,0.76,4.86,55.49,clogging,fault
pump,2.52,12.8,78.96,0.11,1.39,61.52,dry_run,fault
pump,2.5,12.55,52.68,0.77,1.27,163.48,impeller_damage,fault
pump,2.08,12.52,70.71,0.42,0.06,76.55,dry_run,fault
pump,1.27,12.61,48.27,1.12,4.49,224.54,none,running
pump,1.46,18.45,72.68,0.87,5.97,48.03,clogging,fault
pump,1.98,15.41,58.21,1.16,3.02,133.06,seal_leakage,running
pump,2.99,16.23,72.99,0.58,4.81,69.41,clogging,fault
pump,1.7,15.98,74.99,0.48,5.2,113.7,clogging,fault
pump,3.04,14.58,66.91,0.66,2.63,145.53,cavitation,warning
pump,0.5,13.09,57.03,1.01,3.6,205.99,seal_leakage,running
pump,2.35,18.39,73.29,1.15,3.93,265.58,bearing_failure,warning
pump,4.93,11.84,55.34,0.78,2.93,176.26,cavitation,fault
pump,1.31,12.72,52.33,0.91,4.29,278.57,none,running
pump,1.59,17.48,70.26,1.03,1.82,174.11,impeller_damage,warning
pump,2.82,13.83,62.83,0.85,3.52,176.06,seal_leakage,warning
pump,1.84,13.8,59.04,1.01,4.33,169.75,none,running
pump,1.6,13.33,51.9,1.2,3.95,231.96,none,running
pump,3.21,13.56,71.06,0.95,3.29,163.78,impeller_damage,warning
pump,1.28,9.8,52.87,1.01,3.76,190.97,seal_leakage,running
pump,3.73,14.7,77.2,0.96,3.98,184.8,bearing_failure,fault
pump,2.24,13.01,67.78,0.53,2.47,130.73,cavitation,warning
pump,1.47,12.96,54.11,1.05,4.5,256.38,none,running
pump,1.88,11.22,55.69,0.91,2.24,129.71,seal_leakage,warning
pump,2.71,10.01,60.31,0.17,2.68,191.62,cavitation,fault
pump,4.75,13.18,71.63,0.27,1.6,53.15,dry_run,fault
pump,1.76,14.98,54.98,0.89,3.87,215.01,none,running
pump,1.5,12.42,57.07,0.97,3.74,211.72,none,running
pump,1.94,18,70.94,1.01,4.11,243.29,bearing_failure,warning
pump,1.19,9.72,55.54,1.12,4.28,222.04,none,running
pump,2.94,16.37,78.8,1.17,3.93,191.1,bearing_failure,fault
pump,4.76,13.39,53.98,0.54,3.29,158.3,cavitation,fault
pump,1.43,14.32,63.56,1.27,4.64,278.29,none,running
pump,1.47,24.02,63.23,0.47,4.89,49.05,clogging,fault
pump,2.79,18.84,62.39,0.86,5.88,63.18,clogging,fault
pump,1.71,22.23,71.58,0.54,4.52,73.76,clogging,fault
pump,1.41,13.91,50.61,1.07,2.99,159.61,seal_leakage,running
